Log Values
Reading , Values
20/01/2019 03:39:01,18.965°C
20/01/2019 03:59:01,19.028°C
20/01/2019 04:19:01,19.09°C
20/01/2019 04:39:01,18.965°C
20/01/2019 04:59:01,18.777°C
20/01/2019 05:19:01,18.652°C
20/01/2019 05:39:01,18.59°C
20/01/2019 05:59:01,18.59°C
20/01/2019 06:19:01,18.59°C
20/01/2019 06:39:01,18.652°C
20/01/2019 06:59:01,18.777°C
20/01/2019 07:19:01,18.777°C
20/01/2019 07:39:01,18.652°C
20/01/2019 07:59:01,18.715°C
20/01/2019 08:19:01,18.777°C
20/01/2019 08:39:01,18.903°C
20/01/2019 08:59:01,19.09°C
20/01/2019 09:19:01,19.278°C
20/01/2019 09:39:01,19.466°C
20/01/2019 09:59:01,19.716°C
20/01/2019 10:19:01,19.841°C
20/01/2019 10:39:01,19.653°C
20/01/2019 10:59:01,19.778°C
20/01/2019 11:19:01,19.841°C
20/01/2019 11:39:01,19.841°C
20/01/2019 11:59:01,19.966°C
20/01/2019 12:19:01,19.778°C
20/01/2019 12:39:01,20.279°C
20/01/2019 12:59:01,20.091°C
20/01/2019 13:19:01,20.091°C
20/01/2019 13:39:01,20.154°C
20/01/2019 13:59:01,20.404°C
20/01/2019 14:19:01,20.779°C
20/01/2019 14:39:01,20.717°C
20/01/2019 14:59:01,20.654°C
20/01/2019 15:19:01,20.654°C
20/01/2019 15:39:01,20.529°C
20/01/2019 15:59:01,20.654°C
20/01/2019 16:19:01,20.404°C
20/01/2019 16:39:01,20.404°C
20/01/2019 16:59:01,20.341°C
20/01/2019 17:19:01,20.279°C
20/01/2019 17:39:01,20.154°C
20/01/2019 17:59:01,20.154°C
20/01/2019 18:19:01,19.904°C
20/01/2019 18:39:01,19.904°C
20/01/2019 18:59:01,19.778°C
20/01/2019 19:19:01,19.716°C
20/01/2019 19:39:01,19.653°C
20/01/2019 19:59:01,19.653°C
20/01/2019 20:19:01,19.653°C
20/01/2019 20:39:01,19.528°C
20/01/2019 20:59:01,19.466°C
20/01/2019 21:19:01,19.466°C
20/01/2019 21:39:01,19.403°C
20/01/2019 21:59:01,19.466°C
20/01/2019 22:19:01,19.403°C
20/01/2019 22:39:01,19.34°C
20/01/2019 22:59:01,19.278°C
20/01/2019 23:19:01,19.153°C
20/01/2019 23:39:01,19.09°C
20/01/2019 23:59:01,19.028°C
21/01/2019 00:19:01,18.965°C
21/01/2019 00:39:01,18.903°C
21/01/2019 00:59:01,18.84°C
21/01/2019 01:19:01,18.777°C
21/01/2019 01:39:01,18.777°C
21/01/2019 01:59:01,18.715°C
21/01/2019 02:19:01,18.715°C
21/01/2019 02:39:01,18.715°C
21/01/2019 02:59:01,18.777°C
21/01/2019 03:19:01,18.777°C
21/01/2019 03:39:01,18.84°C
21/01/2019 03:59:01,18.903°C
21/01/2019 04:19:01,18.777°C
21/01/2019 04:39:01,18.715°C
21/01/2019 04:59:01,18.84°C
21/01/2019 05:19:01,18.84°C
21/01/2019 05:39:01,18.715°C
21/01/2019 05:59:01,18.715°C
21/01/2019 06:19:01,18.777°C
21/01/2019 06:39:01,18.777°C
21/01/2019 06:59:01,18.84°C
21/01/2019 07:19:01,18.652°C
21/01/2019 07:39:01,18.777°C
21/01/2019 07:59:01,18.777°C
21/01/2019 08:19:01,18.84°C
21/01/2019 08:39:01,18.84°C
21/01/2019 08:59:01,18.84°C
21/01/2019 09:19:01,18.84°C
21/01/2019 09:39:01,18.903°C
21/01/2019 09:59:01,19.09°C
21/01/2019 10:19:01,19.215°C
21/01/2019 10:39:01,19.403°C
21/01/2019 10:59:01,19.653°C
21/01/2019 11:19:01,19.841°C
21/01/2019 11:39:01,20.091°C
21/01/2019 11:59:01,19.904°C
21/01/2019 12:19:01,20.154°C
21/01/2019 12:39:01,20.029°C
21/01/2019 12:59:01,20.341°C
21/01/2019 13:19:01,20.279°C
21/01/2019 13:39:01,20.091°C
21/01/2019 13:59:01,20.216°C
21/01/2019 14:19:01,20.529°C
21/01/2019 14:39:01,20.404°C
21/01/2019 14:59:01,20.154°C
21/01/2019 15:19:01,20.654°C
21/01/2019 15:39:01,20.717°C
21/01/2019 15:59:01,20.717°C
21/01/2019 16:19:01,20.779°C
21/01/2019 16:39:01,20.779°C
21/01/2019 16:59:01,20.467°C
21/01/2019 17:19:01,20.216°C
21/01/2019 17:39:01,20.341°C
21/01/2019 17:59:01,20.029°C
21/01/2019 18:19:01,19.778°C
21/01/2019 18:39:01,19.528°C
21/01/2019 18:59:01,19.403°C
21/01/2019 19:19:01,19.403°C
21/01/2019 19:39:01,19.34°C
21/01/2019 19:59:01,19.403°C
21/01/2019 20:19:01,19.215°C
21/01/2019 20:39:01,19.09°C
21/01/2019 20:59:01,19.028°C
21/01/2019 21:19:01,18.965°C
21/01/2019 21:39:01,18.903°C
21/01/2019 21:59:01,18.965°C
21/01/2019 22:19:01,18.903°C
21/01/2019 22:39:01,18.777°C
21/01/2019 22:59:01,18.84°C
21/01/2019 23:19:01,18.777°C
21/01/2019 23:39:01,18.715°C
21/01/2019 23:59:01,18.84°C
22/01/2019 00:19:01,18.903°C
22/01/2019 00:39:01,18.903°C
22/01/2019 00:59:01,18.903°C
22/01/2019 01:19:01,18.903°C
22/01/2019 01:39:01,18.965°C
22/01/2019 01:59:01,18.903°C
22/01/2019 02:19:01,18.84°C
22/01/2019 02:39:01,18.903°C
22/01/2019 02:59:01,18.84°C
22/01/2019 03:19:01,18.652°C
22/01/2019 03:39:01,18.715°C
22/01/2019 03:59:01,18.777°C
22/01/2019 04:19:01,18.652°C
22/01/2019 04:39:01,18.59°C
22/01/2019 04:59:01,18.59°C
22/01/2019 05:19:01,18.527°C
22/01/2019 05:39:01,18.402°C
22/01/2019 05:59:01,18.339°C
22/01/2019 06:19:01,18.339°C
22/01/2019 06:39:01,18.339°C
22/01/2019 06:59:01,18.277°C
22/01/2019 07:19:01,18.464°C
22/01/2019 07:39:01,18.59°C
22/01/2019 07:59:01,18.59°C
22/01/2019 08:19:01,18.652°C
22/01/2019 08:39:01,18.777°C
22/01/2019 08:59:01,19.028°C
22/01/2019 09:19:01,19.09°C
22/01/2019 09:39:01,19.278°C
22/01/2019 09:59:01,19.403°C
22/01/2019 10:19:01,19.528°C
22/01/2019 10:39:01,19.716°C
22/01/2019 10:59:01,20.029°C
22/01/2019 11:19:01,20.404°C
22/01/2019 11:39:01,20.404°C
22/01/2019 11:59:01,20.842°C
22/01/2019 12:19:01,21.217°C
22/01/2019 12:39:01,21.405°C
22/01/2019 12:59:01,21.78°C
22/01/2019 13:19:01,21.467°C
22/01/2019 13:39:01,21.342°C
22/01/2019 13:59:01,20.967°C
22/01/2019 14:19:01,20.904°C
22/01/2019 14:39:01,20.654°C
22/01/2019 14:59:01,20.654°C
22/01/2019 15:19:01,20.654°C
22/01/2019 15:39:01,20.592°C
22/01/2019 15:59:01,20.467°C
22/01/2019 16:19:01,20.341°C
22/01/2019 16:39:01,20.341°C
22/01/2019 16:59:01,20.279°C
22/01/2019 17:19:01,20.404°C
22/01/2019 17:39:01,20.216°C
22/01/2019 17:59:01,20.216°C
22/01/2019 18:19:01,20.216°C
22/01/2019 18:39:01,20.154°C
22/01/2019 18:59:01,20.029°C
22/01/2019 19:19:01,19.904°C
22/01/2019 19:39:01,19.904°C
22/01/2019 19:59:01,19.716°C
22/01/2019 20:19:01,19.653°C
22/01/2019 20:39:01,19.591°C
22/01/2019 20:59:01,19.466°C
22/01/2019 21:19:01,19.466°C
22/01/2019 21:39:01,19.528°C
22/01/2019 21:59:01,19.528°C
22/01/2019 22:19:01,19.466°C
22/01/2019 22:39:01,19.403°C
22/01/2019 22:59:01,19.153°C
22/01/2019 23:19:01,18.965°C
22/01/2019 23:39:01,19.028°C
22/01/2019 23:59:01,19.09°C
23/01/2019 00:19:01,19.153°C
23/01/2019 00:39:01,19.278°C
23/01/2019 00:59:01,19.278°C
23/01/2019 01:19:01,19.215°C
23/01/2019 01:39:01,19.215°C
23/01/2019 01:59:01,19.278°C
23/01/2019 02:19:01,19.278°C
23/01/2019 02:39:01,19.153°C
23/01/2019 02:59:01,19.153°C
23/01/2019 03:19:01,19.09°C
23/01/2019 03:39:01,19.09°C
23/01/2019 03:59:01,19.09°C
23/01/2019 04:19:01,19.028°C
23/01/2019 04:39:01,19.028°C
23/01/2019 04:59:01,19.028°C
23/01/2019 05:19:01,19.09°C
23/01/2019 05:39:01,19.215°C
23/01/2019 05:59:01,19.278°C
23/01/2019 06:19:01,19.153°C
23/01/2019 06:39:01,19.278°C
23/01/2019 06:59:01,19.278°C
23/01/2019 07:19:01,19.34°C
23/01/2019 07:39:01,19.528°C
23/01/2019 07:59:01,19.653°C
23/01/2019 08:19:01,19.778°C
23/01/2019 08:39:01,20.029°C
23/01/2019 08:59:01,20.091°C
23/01/2019 09:19:01,20.279°C
23/01/2019 09:39:01,20.279°C
23/01/2019 09:59:01,20.717°C
23/01/2019 10:19:01,20.717°C
23/01/2019 10:39:01,20.779°C
23/01/2019 10:59:01,20.717°C
23/01/2019 11:19:01,21.092°C
23/01/2019 11:39:01,21.092°C
23/01/2019 11:59:01,21.092°C
23/01/2019 12:19:01,20.779°C
23/01/2019 12:39:01,21.217°C
23/01/2019 12:59:01,21.405°C
23/01/2019 13:19:01,21.342°C
23/01/2019 13:39:01,21.655°C
23/01/2019 13:59:01,21.53°C
23/01/2019 14:19:01,21.78°C
23/01/2019 14:39:01,21.968°C
23/01/2019 14:59:01,21.905°C
23/01/2019 15:19:01,22.03°C
23/01/2019 15:39:01,21.968°C
23/01/2019 15:59:01,21.718°C
23/01/2019 16:19:01,21.405°C
23/01/2019 16:39:01,21.467°C
23/01/2019 16:59:01,21.28°C
23/01/2019 17:19:01,21.28°C
23/01/2019 17:39:01,21.155°C
23/01/2019 17:59:01,21.155°C
23/01/2019 18:19:01,21.155°C
23/01/2019 18:39:01,20.904°C
23/01/2019 18:59:01,20.341°C
23/01/2019 19:19:01,20.341°C
23/01/2019 19:39:01,20.341°C
23/01/2019 19:59:01,20.341°C
23/01/2019 20:19:01,20.529°C
23/01/2019 20:39:01,20.592°C
23/01/2019 20:59:01,20.654°C
23/01/2019 21:19:01,20.717°C
23/01/2019 21:39:01,20.654°C
23/01/2019 21:59:01,20.654°C
23/01/2019 22:19:01,20.654°C
23/01/2019 22:39:01,20.592°C
23/01/2019 22:59:01,20.592°C
23/01/2019 23:19:01,20.529°C
23/01/2019 23:39:01,20.404°C
23/01/2019 23:59:01,20.341°C
24/01/2019 00:19:01,20.341°C
24/01/2019 00:39:01,20.279°C
24/01/2019 00:59:01,20.216°C
24/01/2019 01:19:01,20.279°C
24/01/2019 01:39:01,20.279°C
24/01/2019 01:59:01,20.279°C
24/01/2019 02:19:01,20.279°C
24/01/2019 02:39:01,20.216°C
24/01/2019 02:59:01,20.216°C
24/01/2019 03:19:01,20.279°C
24/01/2019 03:39:01,20.404°C
24/01/2019 03:59:01,20.529°C
24/01/2019 04:19:01,20.529°C
24/01/2019 04:39:01,20.654°C
24/01/2019 04:59:01,20.717°C
24/01/2019 05:19:01,20.779°C
24/01/2019 05:39:01,20.654°C
24/01/2019 05:59:01,20.654°C
24/01/2019 06:19:01,20.467°C
24/01/2019 06:39:01,20.529°C
24/01/2019 06:59:01,20.592°C
24/01/2019 07:19:01,20.592°C
24/01/2019 07:39:01,20.592°C
24/01/2019 07:59:01,20.654°C
24/01/2019 08:19:01,20.779°C
24/01/2019 08:39:01,20.779°C
24/01/2019 08:59:01,20.779°C
24/01/2019 09:19:01,20.904°C
24/01/2019 09:39:01,21.092°C
24/01/2019 09:59:01,21.092°C
24/01/2019 10:19:01,21.03°C
24/01/2019 10:39:01,21.217°C
24/01/2019 10:59:01,21.342°C
24/01/2019 11:19:01,21.217°C
24/01/2019 11:39:01,21.28°C
24/01/2019 11:59:01,21.342°C
24/01/2019 12:19:01,21.28°C
24/01/2019 12:39:01,21.092°C
24/01/2019 12:59:01,21.28°C
24/01/2019 13:19:01,21.592°C
24/01/2019 13:39:01,21.342°C
24/01/2019 13:59:01,21.092°C
24/01/2019 14:19:01,21.03°C
24/01/2019 14:39:01,21.28°C
24/01/2019 14:59:01,21.28°C
24/01/2019 15:19:01,21.28°C
24/01/2019 15:39:01,21.217°C
24/01/2019 15:59:01,21.092°C
24/01/2019 16:19:01,20.904°C
24/01/2019 16:39:01,20.717°C
24/01/2019 16:59:01,20.592°C
24/01/2019 17:19:01,20.592°C
24/01/2019 17:39:01,20.216°C
24/01/2019 17:59:01,20.467°C
24/01/2019 18:19:01,20.717°C
24/01/2019 18:39:01,20.842°C
24/01/2019 18:59:01,20.904°C
24/01/2019 19:19:01,20.842°C
24/01/2019 19:39:01,20.842°C
24/01/2019 19:59:01,20.717°C
24/01/2019 20:19:01,20.717°C
24/01/2019 20:39:01,20.592°C
24/01/2019 20:59:01,20.654°C
24/01/2019 21:19:01,20.779°C
24/01/2019 21:39:01,20.904°C
24/01/2019 21:59:01,20.779°C
24/01/2019 22:19:01,20.842°C
24/01/2019 22:39:01,20.967°C
24/01/2019 22:59:01,20.904°C
24/01/2019 23:19:01,20.842°C
24/01/2019 23:39:01,20.779°C
24/01/2019 23:59:01,20.842°C
25/01/2019 00:19:01,20.904°C
25/01/2019 00:39:01,21.03°C
25/01/2019 00:59:01,20.654°C
25/01/2019 01:19:01,20.592°C
25/01/2019 01:39:01,20.654°C
25/01/2019 01:59:01,20.779°C
25/01/2019 02:19:01,20.091°C
25/01/2019 02:39:01,20.154°C
25/01/2019 02:59:01,20.341°C
25/01/2019 03:19:01,20.467°C
25/01/2019 03:39:01,20.654°C
25/01/2019 03:59:01,20.717°C
25/01/2019 04:19:01,20.529°C
25/01/2019 04:39:01,20.592°C
25/01/2019 04:59:01,20.654°C
25/01/2019 05:19:01,20.779°C
25/01/2019 05:39:01,20.842°C
25/01/2019 05:59:01,20.779°C
25/01/2019 06:19:01,20.904°C
25/01/2019 06:39:01,20.717°C
25/01/2019 06:59:01,20.529°C
25/01/2019 07:19:01,20.779°C
25/01/2019 07:39:01,20.779°C
25/01/2019 07:59:01,20.779°C
25/01/2019 08:19:01,20.842°C
25/01/2019 08:39:01,20.592°C
25/01/2019 08:59:01,20.717°C
25/01/2019 09:19:01,20.717°C
25/01/2019 09:39:01,20.717°C
25/01/2019 09:59:01,20.654°C
25/01/2019 10:19:01,20.779°C
25/01/2019 10:39:01,20.779°C
25/01/2019 10:59:01,20.529°C
25/01/2019 11:19:01,20.717°C
25/01/2019 11:39:01,20.717°C
25/01/2019 11:59:01,20.654°C
25/01/2019 12:19:01,20.467°C
25/01/2019 12:39:01,20.467°C
25/01/2019 12:59:01,20.404°C
25/01/2019 13:19:01,20.404°C
25/01/2019 13:39:01,20.404°C
25/01/2019 13:59:01,20.529°C
25/01/2019 14:19:01,20.404°C
25/01/2019 14:39:01,20.341°C
25/01/2019 14:59:01,20.404°C
25/01/2019 15:19:01,20.529°C
25/01/2019 15:39:01,20.592°C
25/01/2019 15:59:01,20.467°C
25/01/2019 16:19:01,20.341°C
25/01/2019 16:39:01,20.341°C
25/01/2019 16:59:01,20.404°C
25/01/2019 17:19:01,20.341°C
25/01/2019 17:39:01,20.341°C
25/01/2019 17:59:01,20.341°C
25/01/2019 18:19:01,20.341°C
25/01/2019 18:39:01,20.154°C
25/01/2019 18:59:01,20.091°C
25/01/2019 19:19:01,20.029°C
25/01/2019 19:39:01,20.091°C
25/01/2019 19:59:01,20.091°C
25/01/2019 20:19:01,20.216°C
25/01/2019 20:39:01,20.341°C
25/01/2019 20:59:01,20.341°C
25/01/2019 21:19:01,20.341°C
25/01/2019 21:39:01,20.341°C
25/01/2019 21:59:01,20.279°C
25/01/2019 22:19:01,19.966°C
25/01/2019 22:39:01,19.778°C
25/01/2019 22:59:01,19.778°C
25/01/2019 23:19:01,19.778°C
25/01/2019 23:39:01,19.904°C
25/01/2019 23:59:01,19.403°C
26/01/2019 00:19:01,19.591°C
26/01/2019 00:39:01,19.653°C
26/01/2019 00:59:01,19.716°C
26/01/2019 01:19:01,19.716°C
26/01/2019 01:39:01,19.591°C
26/01/2019 01:59:01,19.591°C
26/01/2019 02:19:01,19.34°C
26/01/2019 02:39:01,19.466°C
26/01/2019 02:59:01,19.466°C
26/01/2019 03:19:01,19.591°C
26/01/2019 03:39:01,19.591°C
26/01/2019 03:59:01,19.716°C
26/01/2019 04:19:01,19.841°C
26/01/2019 04:39:01,20.216°C
26/01/2019 04:59:01,20.279°C
26/01/2019 05:19:01,20.154°C
26/01/2019 05:39:01,20.216°C
26/01/2019 05:59:01,20.091°C
26/01/2019 06:19:01,20.154°C
26/01/2019 06:39:01,20.091°C
26/01/2019 06:59:01,20.091°C
26/01/2019 07:19:01,20.091°C
26/01/2019 07:39:01,20.091°C
26/01/2019 07:59:01,20.091°C
26/01/2019 08:19:01,20.091°C
26/01/2019 08:39:01,20.216°C
26/01/2019 08:59:01,19.904°C
26/01/2019 09:19:01,20.091°C
26/01/2019 09:39:01,19.778°C
26/01/2019 09:59:01,19.778°C
26/01/2019 10:19:01,19.716°C
26/01/2019 10:39:01,19.466°C
26/01/2019 10:59:01,19.278°C
26/01/2019 11:19:01,19.153°C
26/01/2019 11:39:01,19.278°C
26/01/2019 11:59:01,19.34°C
26/01/2019 12:19:01,19.403°C
26/01/2019 12:39:01,19.403°C
26/01/2019 12:59:01,19.466°C
26/01/2019 13:19:01,19.34°C
26/01/2019 13:39:01,19.278°C
26/01/2019 13:59:01,19.528°C
26/01/2019 14:19:01,19.841°C
26/01/2019 14:39:01,19.841°C
26/01/2019 14:59:01,19.591°C
26/01/2019 15:19:01,19.466°C
26/01/2019 15:39:01,19.466°C
26/01/2019 15:59:01,19.403°C
26/01/2019 16:19:01,19.403°C
26/01/2019 16:39:01,19.403°C
26/01/2019 16:59:01,19.34°C
26/01/2019 17:19:01,19.34°C
26/01/2019 17:39:01,19.34°C
26/01/2019 17:59:01,19.34°C
26/01/2019 18:19:01,19.466°C
26/01/2019 18:39:01,19.716°C
26/01/2019 18:59:01,19.716°C
26/01/2019 19:19:01,19.841°C
26/01/2019 19:39:01,19.904°C
26/01/2019 19:59:01,19.966°C
26/01/2019 20:19:01,20.154°C
26/01/2019 20:39:01,20.154°C
26/01/2019 20:59:01,20.154°C
26/01/2019 21:19:01,20.154°C
26/01/2019 21:39:01,20.341°C
26/01/2019 21:59:01,20.341°C
26/01/2019 22:19:01,20.404°C
26/01/2019 22:39:01,20.341°C
26/01/2019 22:59:01,20.404°C
26/01/2019 23:19:01,20.467°C
26/01/2019 23:39:01,20.467°C
26/01/2019 23:59:01,20.467°C
27/01/2019 00:19:01,20.529°C
27/01/2019 00:39:01,20.467°C
27/01/2019 00:59:01,20.592°C
27/01/2019 01:19:01,20.592°C
27/01/2019 01:39:01,20.467°C
27/01/2019 01:59:01,20.467°C
27/01/2019 02:19:01,20.467°C
27/01/2019 02:39:01,20.341°C
27/01/2019 02:59:01,20.216°C
27/01/2019 03:19:01,20.091°C
27/01/2019 03:39:01,19.904°C
27/01/2019 03:59:01,19.966°C
27/01/2019 04:19:01,19.966°C
27/01/2019 04:39:01,20.091°C
27/01/2019 04:59:01,20.154°C
27/01/2019 05:19:01,20.279°C
27/01/2019 05:39:01,20.216°C
27/01/2019 05:59:01,20.154°C
27/01/2019 06:19:01,20.154°C
27/01/2019 06:39:01,20.216°C
27/01/2019 06:59:01,20.404°C
27/01/2019 07:19:01,20.529°C
27/01/2019 07:39:01,20.592°C
27/01/2019 07:59:01,20.592°C
27/01/2019 08:19:01,20.529°C
27/01/2019 08:39:01,20.654°C
27/01/2019 08:59:01,20.717°C
27/01/2019 09:19:01,20.904°C
27/01/2019 09:39:01,21.217°C
27/01/2019 09:59:01,21.405°C
27/01/2019 10:19:01,21.53°C
27/01/2019 10:39:01,21.78°C
27/01/2019 10:59:01,22.03°C
27/01/2019 11:19:01,22.343°C
27/01/2019 11:39:01,22.656°C
27/01/2019 11:59:01,22.656°C
27/01/2019 12:19:01,22.405°C
27/01/2019 12:39:01,22.03°C
27/01/2019 12:59:01,21.78°C
27/01/2019 13:19:01,21.718°C
27/01/2019 13:39:01,21.655°C
27/01/2019 13:59:01,21.718°C
27/01/2019 14:19:01,21.655°C
27/01/2019 14:39:01,21.718°C
27/01/2019 14:59:01,21.718°C
27/01/2019 15:19:01,21.78°C
27/01/2019 15:39:01,22.03°C
27/01/2019 15:59:01,22.155°C
27/01/2019 16:19:01,22.218°C
27/01/2019 16:39:01,22.155°C
27/01/2019 16:59:01,22.218°C
27/01/2019 17:19:01,22.218°C
27/01/2019 17:39:01,22.28°C
27/01/2019 17:59:01,22.28°C
27/01/2019 18:19:01,22.218°C
27/01/2019 18:39:01,22.155°C
27/01/2019 18:59:01,22.093°C
27/01/2019 19:19:01,21.905°C
27/01/2019 19:39:01,21.843°C
27/01/2019 19:59:01,21.78°C
27/01/2019 20:19:01,21.718°C
27/01/2019 20:39:01,21.655°C
27/01/2019 20:59:01,21.53°C
27/01/2019 21:19:01,21.53°C
27/01/2019 21:39:01,21.467°C
27/01/2019 21:59:01,21.53°C
27/01/2019 22:19:01,21.467°C
27/01/2019 22:39:01,21.342°C
27/01/2019 22:59:01,21.405°C
27/01/2019 23:19:01,21.53°C
27/01/2019 23:39:01,21.405°C
27/01/2019 23:59:01,21.405°C
28/01/2019 00:19:01,21.467°C
28/01/2019 00:39:01,21.467°C
28/01/2019 00:59:01,21.467°C
28/01/2019 01:19:01,21.405°C
28/01/2019 01:39:01,21.405°C
28/01/2019 01:59:01,21.467°C
28/01/2019 02:19:01,21.467°C
28/01/2019 02:39:01,21.405°C
28/01/2019 02:59:01,21.342°C
28/01/2019 03:19:01,21.28°C
28/01/2019 03:39:01,21.217°C
28/01/2019 03:59:01,21.217°C
28/01/2019 04:19:01,21.217°C
28/01/2019 04:39:01,21.28°C
28/01/2019 04:59:01,21.217°C
28/01/2019 05:19:01,21.217°C
28/01/2019 05:39:01,21.217°C
28/01/2019 05:59:01,21.217°C
28/01/2019 06:19:01,21.217°C
28/01/2019 06:39:01,21.155°C
28/01/2019 06:59:01,21.217°C
28/01/2019 07:19:01,21.217°C
28/01/2019 07:39:01,21.28°C
28/01/2019 07:59:01,21.342°C
28/01/2019 08:19:01,21.405°C
28/01/2019 08:39:01,21.53°C
28/01/2019 08:59:01,21.843°C
28/01/2019 09:19:01,22.03°C
28/01/2019 09:39:01,22.155°C
28/01/2019 09:59:01,22.28°C
28/01/2019 10:19:01,22.405°C
28/01/2019 10:39:01,22.656°C
28/01/2019 10:59:01,22.656°C
28/01/2019 11:19:01,22.718°C
28/01/2019 11:39:01,22.906°C
28/01/2019 11:59:01,22.843°C
28/01/2019 12:19:01,22.718°C
28/01/2019 12:39:01,23.031°C
28/01/2019 12:59:01,22.843°C
28/01/2019 13:19:01,23.281°C
28/01/2019 13:39:01,22.968°C
28/01/2019 13:59:01,23.156°C
28/01/2019 14:19:01,23.156°C
28/01/2019 14:39:01,23.281°C
28/01/2019 14:59:01,23.093°C
28/01/2019 15:19:01,23.093°C
28/01/2019 15:39:01,22.968°C
28/01/2019 15:59:01,22.718°C
28/01/2019 16:19:01,22.718°C
28/01/2019 16:39:01,22.656°C
28/01/2019 16:59:01,22.593°C
28/01/2019 17:19:01,22.843°C
28/01/2019 17:39:01,22.53°C
28/01/2019 17:59:01,22.405°C
28/01/2019 18:19:01,22.28°C
28/01/2019 18:39:01,22.155°C
28/01/2019 18:59:01,21.968°C
28/01/2019 19:19:01,21.843°C
28/01/2019 19:39:01,21.843°C
28/01/2019 19:59:01,21.843°C
28/01/2019 20:19:01,21.843°C
28/01/2019 20:39:01,21.843°C
28/01/2019 20:59:01,21.78°C
28/01/2019 21:19:01,21.655°C
28/01/2019 21:39:01,21.592°C
28/01/2019 21:59:01,21.655°C
28/01/2019 22:19:01,21.718°C
28/01/2019 22:39:01,21.78°C
28/01/2019 22:59:01,21.843°C
28/01/2019 23:19:01,21.78°C
28/01/2019 23:39:01,21.592°C
28/01/2019 23:59:01,21.592°C
29/01/2019 00:19:01,21.592°C
29/01/2019 00:39:01,21.53°C
29/01/2019 00:59:01,21.53°C
29/01/2019 01:19:01,21.53°C
29/01/2019 01:39:01,21.405°C
29/01/2019 01:59:01,21.155°C
29/01/2019 02:19:01,20.967°C
29/01/2019 02:39:01,20.842°C
29/01/2019 02:59:01,20.717°C
29/01/2019 03:19:01,20.779°C
29/01/2019 03:39:01,20.904°C
29/01/2019 03:59:01,20.904°C
29/01/2019 04:19:01,21.092°C
29/01/2019 04:39:01,21.092°C
29/01/2019 04:59:01,21.092°C
29/01/2019 05:19:01,21.155°C
29/01/2019 05:39:01,21.217°C
29/01/2019 05:59:01,21.217°C
29/01/2019 06:19:01,21.155°C
29/01/2019 06:39:01,21.155°C
29/01/2019 06:59:01,21.217°C
29/01/2019 07:19:01,21.28°C
29/01/2019 07:39:01,21.342°C
29/01/2019 07:59:01,21.342°C
29/01/2019 08:19:01,21.342°C
29/01/2019 08:39:01,21.342°C
29/01/2019 08:59:01,21.28°C
29/01/2019 09:19:01,21.405°C
29/01/2019 09:39:01,21.467°C
29/01/2019 09:59:01,21.592°C
29/01/2019 10:19:01,21.718°C
29/01/2019 10:39:01,21.843°C
29/01/2019 10:59:01,21.843°C
29/01/2019 11:19:01,21.905°C
29/01/2019 11:39:01,22.03°C
29/01/2019 11:59:01,21.905°C
29/01/2019 12:19:01,21.968°C
29/01/2019 12:39:01,22.093°C
29/01/2019 12:59:01,22.155°C
29/01/2019 13:19:01,22.155°C
29/01/2019 13:39:01,22.28°C
29/01/2019 13:59:01,22.343°C
29/01/2019 14:19:01,22.405°C
29/01/2019 14:39:01,22.53°C
29/01/2019 14:59:01,22.656°C
29/01/2019 15:19:01,22.53°C
29/01/2019 15:39:01,22.468°C
29/01/2019 15:59:01,22.218°C
29/01/2019 16:19:01,22.03°C
29/01/2019 16:39:01,21.718°C
29/01/2019 16:59:01,21.718°C
29/01/2019 17:19:01,21.78°C
29/01/2019 17:39:01,21.843°C
29/01/2019 17:59:01,21.78°C
29/01/2019 18:19:01,21.718°C
29/01/2019 18:39:01,21.592°C
29/01/2019 18:59:01,21.53°C
29/01/2019 19:19:01,21.53°C
29/01/2019 19:39:01,21.53°C
29/01/2019 19:59:01,21.467°C
29/01/2019 20:19:01,21.405°C
29/01/2019 20:39:01,21.342°C
29/01/2019 20:59:01,21.28°C
29/01/2019 21:19:01,21.28°C
29/01/2019 21:39:01,21.28°C
29/01/2019 21:59:01,21.342°C
29/01/2019 22:19:01,21.342°C
29/01/2019 22:39:01,21.28°C
29/01/2019 22:59:01,21.342°C
29/01/2019 23:19:01,21.342°C
29/01/2019 23:39:01,21.405°C
29/01/2019 23:59:01,21.342°C
30/01/2019 00:19:01,21.342°C
30/01/2019 00:39:01,21.405°C
30/01/2019 00:59:01,21.405°C
30/01/2019 01:19:01,21.28°C
30/01/2019 01:39:01,21.155°C
30/01/2019 01:59:01,21.03°C
30/01/2019 02:19:01,20.967°C
30/01/2019 02:39:01,21.03°C
30/01/2019 02:59:01,21.03°C
30/01/2019 03:19:01,21.03°C
30/01/2019 03:39:01,21.155°C
30/01/2019 03:59:01,21.217°C
30/01/2019 04:19:01,21.217°C
30/01/2019 04:39:01,21.155°C
30/01/2019 04:59:01,21.217°C
30/01/2019 05:19:01,21.155°C
30/01/2019 05:39:01,21.217°C
30/01/2019 05:59:01,21.155°C
30/01/2019 06:19:01,21.092°C
30/01/2019 06:39:01,21.155°C
30/01/2019 06:59:01,21.155°C
30/01/2019 07:19:01,21.092°C
30/01/2019 07:39:01,21.03°C
30/01/2019 07:59:01,21.092°C
30/01/2019 08:19:01,21.217°C
30/01/2019 08:39:01,21.405°C
